Vb,param_d,Sw,So,G,H,Reserve
15450.895569382978,0.18250210119535853,0.18250210119535853,0.8174978988046415,1.2,0.17985970162680853,2680467.643160211
15466.037220977007,0.1826836241897114,0.1826836241897114,0.8173163758102886,1.2,0.17990296348850573,2685812.6626323313
15481.131627455865,0.18286474954189919,0.18286474954189919,0.8171352504581009,1.2,0.17994609036415962,2691148.0415568966
15496.179183174296,0.18304547985373998,0.18304547985373998,0.81695452014626,1.2,0.17998908338049802,2696473.849589012
15511.180277581363,0.18322581769880175,0.18322581769880175,0.8167741823011982,1.2,0.18003194365023248,2701790.1555996547
15526.135295302363,0.1834057656228299,0.1834057656228299,0.8165942343771702,1.2,0.18007467227229249,2707097.027687956
15541.044616219828,0.1835853261441665,0.1835853261441665,0.8164146738558336,1.2,0.18011727033205666,2712394.5331934164
15555.908615552213,0.1837645017541616,0.1837645017541616,0.8162354982458384,1.2,0.18015973890157777,2717682.738707738
15570.727663931171,0.1839432949175763,0.1839432949175763,0.8160567050824237,1.2,0.18020207903980334,2722961.7100864644
15585.502127477219,0.18412170807297867,0.18412170807297867,0.8158782919270213,1.2,0.18024429179279206,2728231.512460412
15600.232367873936,0.1842997436331315,0.1842997436331315,0.8157002563668685,1.2,0.18028637819392554,2733492.210246867
